architecture,patient,seed,fraction,method,repeat,predicted_class_probability_drop
GCN,59,23,0.05,random,0,0.004185378551483154
GCN,59,23,0.05,random,1,0.0057220458984375
GCN,59,23,0.05,random,2,0.001020580530166626
GCN,59,23,0.05,random,3,0.003055483102798462
GCN,59,23,0.05,random,4,0.006327688694000244
GCN,59,23,0.05,random,5,0.0004506707191467285
GCN,59,23,0.05,random,6,0.004368960857391357
GCN,59,23,0.05,random,7,0.0024178624153137207
GCN,59,23,0.05,random,8,0.0034883320331573486
GCN,59,23,0.05,random,9,0.0034589171409606934
GCN,59,23,0.05,random,10,0.0015810132026672363
GCN,59,23,0.05,random,11,0.004576444625854492
GCN,59,23,0.05,random,12,0.002208888530731201
GCN,59,23,0.05,random,13,0.006919056177139282
GCN,59,23,0.05,random,14,0.006268620491027832
GCN,59,23,0.05,random,15,0.003989964723587036
GCN,59,23,0.05,random,16,-0.0012050867080688477
GCN,59,23,0.05,random,17,0.0016307830810546875
GCN,59,23,0.05,random,18,-0.00022077560424804688
GCN,59,23,0.05,random,19,0.005176663398742676
GCN,59,23,0.1,gnnexplainer,-1,0.008352875709533691
GCN,59,23,0.1,random,0,0.008101999759674072
GCN,59,23,0.1,random,1,0.0026316940784454346
GCN,59,23,0.1,random,2,0.005326330661773682
GCN,59,23,0.1,random,3,0.0035639405250549316
GCN,59,23,0.1,random,4,0.005645543336868286
GCN,59,23,0.1,random,5,0.008707314729690552
GCN,59,23,0.1,random,6,0.004559457302093506
GCN,59,23,0.1,random,7,0.009228110313415527
GCN,59,23,0.1,random,8,0.0036857128143310547
GCN,59,23,0.1,random,9,0.0053789615631103516
GCN,59,23,0.1,random,10,0.006367504596710205
GCN,59,23,0.1,random,11,0.0036817193031311035
GCN,59,23,0.1,random,12,0.00852850079536438
GCN,59,23,0.1,random,13,0.012052416801452637
GCN,59,23,0.1,random,14,0.0007422566413879395
GCN,59,23,0.1,random,15,0.00415271520614624
GCN,59,23,0.1,random,16,0.006044536828994751
GCN,59,23,0.1,random,17,0.0029538869857788086
GCN,59,23,0.1,random,18,0.007208496332168579
GCN,59,23,0.1,random,19,0.00411108136177063
GCN,59,23,0.2,gnnexplainer,-1,0.015011817216873169
GCN,59,23,0.2,random,0,0.012378275394439697
GCN,59,23,0.2,random,1,0.013955146074295044
GCN,59,23,0.2,random,2,0.011169582605361938
GCN,59,23,0.2,random,3,0.005151420831680298
GCN,59,23,0.2,random,4,0.013939440250396729
GCN,59,23,0.2,random,5,0.013897478580474854
GCN,59,23,0.2,random,6,0.007912933826446533
GCN,59,23,0.2,random,7,0.0180395245552063
GCN,59,23,0.2,random,8,0.014211416244506836
GCN,59,23,0.2,random,9,0.0023588240146636963
GCN,59,23,0.2,random,10,0.013762712478637695
GCN,59,23,0.2,random,11,0.008573561906814575
GCN,59,23,0.2,random,12,0.01417437195777893
GCN,59,23,0.2,random,13,0.004323184490203857
GCN,59,23,0.2,random,14,0.004756361246109009
GCN,59,23,0.2,random,15,0.0070441365242004395
GCN,59,23,0.2,random,16,0.011170417070388794
GCN,59,23,0.2,random,17,0.00761646032333374
GCN,59,23,0.2,random,18,0.005328476428985596
GCN,59,23,0.2,random,19,0.014940798282623291
GCN,59,37,0.05,gnnexplainer,-1,0.0039460062980651855
GCN,59,37,0.05,random,0,-0.0012913346290588379
GCN,59,37,0.05,random,1,0.004576921463012695
GCN,59,37,0.05,random,2,0.0034020543098449707
GCN,59,37,0.05,random,3,0.0018010437488555908
GCN,59,37,0.05,random,4,0.004252731800079346
GCN,59,37,0.05,random,5,0.004946529865264893
GCN,59,37,0.05,random,6,0.0007440447807312012
GCN,59,37,0.05,random,7,0.0017161667346954346
GCN,59,37,0.05,random,8,0.0003402531147003174
GCN,59,37,0.05,random,9,-0.0005800426006317139
GCN,59,37,0.05,random,10,-0.003044337034225464
GCN,59,37,0.05,random,11,0.005387723445892334
GCN,59,37,0.05,random,12,0.002677023410797119
GCN,59,37,0.05,random,13,-0.00041493773460388184
GCN,59,37,0.05,random,14,0.0033405423164367676
GCN,59,37,0.05,random,15,0.0036692917346954346
GCN,59,37,0.05,random,16,0.0033812522888183594
GCN,59,37,0.05,random,17,0.006604373455047607
GCN,59,37,0.05,random,18,0.005799531936645508
GCN,59,37,0.05,random,19,-0.0018118619918823242
GCN,59,37,0.1,gnnexplainer,-1,0.011221826076507568
GCN,59,37,0.1,random,0,0.0050546228885650635
GCN,59,37,0.1,random,1,0.007038027048110962
GCN,59,37,0.1,random,2,0.006867766380310059
GCN,59,37,0.1,random,3,0.0002295076847076416
GCN,59,37,0.1,random,4,0.007100015878677368
GCN,59,37,0.1,random,5,0.002263486385345459
GCN,59,37,0.1,random,6,0.009878993034362793
GCN,59,37,0.1,random,7,0.006051927804946899
GCN,59,37,0.1,random,8,0.008552789688110352
GCN,59,37,0.1,random,9,0.0018157958984375
GCN,59,37,0.1,random,10,0.008043825626373291
GCN,59,37,0.1,random,11,0.0045837461948394775
GCN,59,37,0.1,random,12,0.009417831897735596
GCN,59,37,0.1,random,13,-0.0003008544445037842
GCN,59,37,0.1,random,14,0.003592073917388916
GCN,59,37,0.1,random,15,0.010339140892028809
GCN,59,37,0.1,random,16,0.0009174346923828125
GCN,59,37,0.1,random,17,0.00811457633972168
GCN,59,37,0.1,random,18,0.00037732720375061035
GCN,59,37,0.1,random,19,0.004417598247528076
GCN,59,37,0.2,gnnexplainer,-1,0.012272536754608154
GCN,59,37,0.2,random,0,0.01221957802772522
GCN,59,37,0.2,random,1,0.01643359661102295
GCN,59,37,0.2,random,2,0.0020932555198669434
GCN,59,37,0.2,random,3,0.011378824710845947
GCN,59,37,0.2,random,4,0.013486087322235107
GCN,59,37,0.2,random,5,0.005305677652359009
GCN,59,37,0.2,random,6,0.013056427240371704
GCN,59,37,0.2,random,7,0.0005179941654205322
GCN,59,37,0.2,random,8,0.014051496982574463
GCN,59,37,0.2,random,9,0.001853853464126587
GCN,59,37,0.2,random,10,0.010384917259216309
GCN,59,37,0.2,random,11,0.014859497547149658
GCN,59,37,0.2,random,12,0.008838653564453125
GCN,59,37,0.2,random,13,0.007007777690887451
GCN,59,37,0.2,random,14,0.015254169702529907
GCN,59,37,0.2,random,15,0.0067854225635528564
GCN,59,37,0.2,random,16,0.00775185227394104
GCN,59,37,0.2,random,17,0.006937205791473389
GCN,59,37,0.2,random,18,0.01197841763496399
GCN,59,37,0.2,random,19,0.003825575113296509
GCN,7,11,0.05,gnnexplainer,-1,-0.0005362033843994141
GCN,7,11,0.05,random,0,-0.00020241737365722656
GCN,7,11,0.05,random,1,-0.002470165491104126
GCN,7,11,0.05,random,2,0.0008088946342468262
GCN,7,11,0.05,random,3,-0.0008780062198638916
GCN,7,11,0.05,random,4,-0.0014119744300842285
GCN,7,11,0.05,random,5,-0.003146052360534668
GCN,7,11,0.05,random,6,-0.0027347207069396973
GCN,7,11,0.05,random,7,-0.003500998020172119
GCN,7,11,0.05,random,8,-0.0021092891693115234
GCN,7,11,0.05,random,9,-0.0011432766914367676
GCN,7,11,0.05,random,10,-0.0018680691719055176
GCN,7,11,0.05,random,11,-0.000709831714630127
GCN,7,11,0.05,random,12,-0.0023351311683654785
GCN,7,11,0.05,random,13,-0.004080355167388916
GCN,7,11,0.05,random,14,-0.002251744270324707
GCN,7,11,0.05,random,15,-0.0017839670181274414
GCN,7,11,0.05,random,16,-0.0020753443241119385
GCN,7,11,0.05,random,17,-0.0052610039710998535
GCN,7,11,0.05,random,18,-0.0031183958053588867
GCN,7,11,0.05,random,19,-0.0010332167148590088
GCN,7,11,0.1,gnnexplainer,-1,-0.0039016306400299072
GCN,7,11,0.1,random,0,-0.0023449063301086426
GCN,7,11,0.1,random,1,-0.0029874444007873535
GCN,7,11,0.1,random,2,-0.00393444299697876
GCN,7,11,0.1,random,3,-0.005278259515762329
GCN,7,11,0.1,random,4,-0.006768524646759033
GCN,7,11,0.1,random,5,-0.004500150680541992
GCN,7,11,0.1,random,6,-0.004510819911956787
GCN,7,11,0.1,random,7,-0.0019843578338623047
GCN,7,11,0.1,random,8,-0.004301607608795166
GCN,7,11,0.1,random,9,-0.0014923810958862305
GCN,7,11,0.1,random,10,-0.004793792963027954
GCN,7,11,0.1,random,11,-0.005203962326049805
GCN,7,11,0.1,random,12,-0.006144285202026367
GCN,7,11,0.1,random,13,-0.004945576190948486
GCN,7,11,0.1,random,14,-0.003969818353652954
GCN,7,11,0.1,random,15,-0.0014235973358154297
GCN,7,11,0.1,random,16,-0.003206312656402588
GCN,7,11,0.1,random,17,-0.006203949451446533
GCN,7,11,0.1,random,18,-0.0040877461433410645
GCN,7,11,0.1,random,19,-0.0062964558601379395
GCN,7,11,0.2,gnnexplainer,-1,-0.008824944496154785
GCN,7,11,0.2,random,0,-0.006125360727310181
GCN,7,11,0.2,random,1,-0.0074544548988342285
GCN,7,11,0.2,random,2,-0.004901885986328125
GCN,7,11,0.2,random,3,-0.008780151605606079
GCN,7,11,0.2,random,4,-0.008664250373840332
GCN,7,11,0.2,random,5,-0.010523229837417603
GCN,7,11,0.2,random,6,-0.008164167404174805
GCN,7,11,0.2,random,7,-0.007273674011230469
GCN,7,11,0.2,random,8,-0.008098363876342773
GCN,7,11,0.2,random,9,-0.009385645389556885
GCN,7,11,0.2,random,10,-0.008182793855667114
GCN,7,11,0.2,random,11,-0.007088363170623779
GCN,7,11,0.2,random,12,-0.009308725595474243
GCN,7,11,0.2,random,13,-0.002545475959777832
GCN,7,11,0.2,random,14,-0.010063648223876953
GCN,7,11,0.2,random,15,-0.013064533472061157
GCN,7,11,0.2,random,16,-0.008557617664337158
GCN,7,11,0.2,random,17,-0.014298200607299805
GCN,7,11,0.2,random,18,-0.005847334861755371
GCN,7,11,0.2,random,19,-0.007160067558288574
GCN,7,23,0.05,gnnexplainer,-1,-0.0007372498512268066
GCN,7,23,0.05,random,0,-0.0007483065128326416
GCN,7,23,0.05,random,1,-0.0003222823143005371
GCN,7,23,0.05,random,2,-0.0008833408355712891
GCN,7,23,0.05,random,3,-0.0049076080322265625
GCN,7,23,0.05,random,4,-0.0011784136295318604
GCN,7,23,0.05,random,5,0.0008684098720550537
GCN,7,23,0.05,random,6,-0.002447366714477539
GCN,7,23,0.05,random,7,-0.004511594772338867
GCN,7,23,0.05,random,8,0.0002753138542175293
GCN,7,23,0.05,random,9,-0.0006401538848876953
GCN,7,23,0.05,random,10,-0.002362072467803955
GCN,7,23,0.05,random,11,-0.002375185489654541
GCN,7,23,0.05,random,12,-0.00113677978515625
GCN,7,23,0.05,random,13,-0.004828363656997681
GCN,7,23,0.05,random,14,0.002296924591064453
GCN,7,23,0.05,random,15,-0.002313286066055298
GCN,7,23,0.05,random,16,-0.0037819743156433105
GCN,7,23,0.05,random,17,-0.003693222999572754
GCN,7,23,0.05,random,18,-0.0030458271503448486
GCN,7,23,0.05,random,19,-0.0048291683197021484
GCN,7,23,0.1,gnnexplainer,-1,-0.0013740062713623047
GCN,7,23,0.1,random,0,-0.005797922611236572
GCN,7,23,0.1,random,1,-0.00037422776222229004
GCN,7,23,0.1,random,2,-0.00128251314163208
GCN,7,23,0.1,random,3,-0.00140380859375
GCN,7,23,0.1,random,4,-0.006310015916824341
GCN,7,23,0.1,random,5,-0.006505072116851807
GCN,7,23,0.1,random,6,-0.007135063409805298
GCN,7,23,0.1,random,7,-0.009351164102554321
GCN,7,23,0.1,random,8,-0.00030994415283203125
GCN,7,23,0.1,random,9,-0.006800651550292969
GCN,7,23,0.1,random,10,-0.008614420890808105
GCN,7,23,0.1,random,11,-0.005299627780914307
GCN,7,23,0.1,random,12,-0.0052152276039123535
GCN,7,23,0.1,random,13,-0.0018890202045440674
GCN,7,23,0.1,random,14,-0.008415281772613525
GCN,7,23,0.1,random,15,-0.0035010576248168945
GCN,7,23,0.1,random,16,-0.004429250955581665
GCN,7,23,0.1,random,17,-0.004602193832397461
GCN,7,23,0.1,random,18,-0.002517521381378174
GCN,7,23,0.1,random,19,-0.007700145244598389
GCN,7,23,0.2,gnnexplainer,-1,-0.004374176263809204
GCN,7,23,0.2,random,0,-0.01135149598121643
GCN,7,23,0.2,random,1,-0.009071946144104004
GCN,7,23,0.2,random,2,-0.013925224542617798
GCN,7,23,0.2,random,3,-0.009186208248138428
GCN,7,23,0.2,random,4,-0.011868298053741455
GCN,7,23,0.2,random,5,-0.010040104389190674
GCN,7,23,0.2,random,6,-0.0037522614002227783
GCN,7,23,0.2,random,7,-0.011400848627090454
GCN,7,23,0.2,random,8,-0.01289510726928711
GCN,7,23,0.2,random,9,-0.00592881441116333
GCN,7,23,0.2,random,10,-0.007592707872390747
GCN,7,23,0.2,random,11,-0.0049787163734436035
GCN,7,23,0.2,random,12,-0.008780717849731445
GCN,7,23,0.2,random,13,-0.00700715184211731
GCN,7,23,0.2,random,14,-0.007991582155227661
GCN,7,23,0.2,random,15,-0.0116996169090271
GCN,7,23,0.2,random,16,-0.007868766784667969
GCN,7,23,0.2,random,17,-0.009948641061782837
GCN,7,23,0.2,random,18,-0.01486697793006897
GCN,7,23,0.2,random,19,-0.008615732192993164
GCN,7,37,0.05,gnnexplainer,-1,-0.0007915496826171875
GCN,7,37,0.05,random,0,-0.0025337934494018555
GCN,7,37,0.05,random,1,-0.0038844645023345947
GCN,7,37,0.05,random,2,-0.0031358003616333008
GCN,7,37,0.05,random,3,-0.0021404623985290527
GCN,7,37,0.05,random,4,-0.001938164234161377
GCN,7,37,0.05,random,5,-0.000702977180480957
GCN,7,37,0.05,random,6,-0.003240257501602173
GCN,7,37,0.05,random,7,-0.002152740955352783
GCN,7,37,0.05,random,8,-0.0018754005432128906
GCN,7,37,0.05,random,9,-0.0020337700843811035
GCN,7,37,0.05,random,10,-0.0013390183448791504
GCN,7,37,0.05,random,11,-9.047985076904297e-05
GCN,7,37,0.05,random,12,-0.0013784468173980713
GCN,7,37,0.05,random,13,0.0002529323101043701
GCN,7,37,0.05,random,14,-0.002028524875640869
GCN,7,37,0.05,random,15,-0.002763897180557251
GCN,7,37,0.05,random,16,-0.0021506845951080322
GCN,7,37,0.05,random,17,-0.0017608404159545898
GCN,7,37,0.05,random,18,-0.003054291009902954
GCN,7,37,0.05,random,19,-0.0037232935428619385
GCN,7,37,0.1,gnnexplainer,-1,-0.00688210129737854
GCN,7,37,0.1,random,0,-0.0038153231143951416
GCN,7,37,0.1,random,1,-0.002558499574661255
GCN,7,37,0.1,random,2,-0.0036274492740631104
GCN,7,37,0.1,random,3,-0.0024216771125793457
GCN,7,37,0.1,random,4,-0.008857786655426025
GCN,7,37,0.1,random,5,-0.005640804767608643
GCN,7,37,0.1,random,6,-0.001914381980895996
GCN,7,37,0.1,random,7,-0.00503268837928772
GCN,7,37,0.1,random,8,-0.004122495651245117
GCN,7,37,0.1,random,9,-0.005088150501251221
GCN,7,37,0.1,random,10,-0.005453974008560181
GCN,7,37,0.1,random,11,-0.005194723606109619
GCN,7,37,0.1,random,12,-0.006019264459609985
GCN,7,37,0.1,random,13,-0.0017692148685455322
GCN,7,37,0.1,random,14,-0.007178694009780884
GCN,7,37,0.1,random,15,-0.005065739154815674
GCN,7,37,0.1,random,16,-0.006606489419937134
GCN,7,37,0.1,random,17,-0.006223827600479126
GCN,7,37,0.1,random,18,-0.005822569131851196
GCN,7,37,0.1,random,19,-0.006742626428604126
GCN,7,37,0.2,gnnexplainer,-1,-0.009357094764709473
GCN,7,37,0.2,random,0,-0.006074786186218262
GCN,7,37,0.2,random,1,-0.0097542405128479
GCN,7,37,0.2,random,2,-0.004655987024307251
GCN,7,37,0.2,random,3,-0.011741697788238525
GCN,7,37,0.2,random,4,-0.006922394037246704
GCN,7,37,0.2,random,5,-0.00594976544380188
GCN,7,37,0.2,random,6,-0.011696040630340576
GCN,7,37,0.2,random,7,-0.011602461338043213
GCN,7,37,0.2,random,8,-0.0104006826877594
GCN,7,37,0.2,random,9,-0.009855538606643677
GCN,7,37,0.2,random,10,-0.002396702766418457
GCN,7,37,0.2,random,11,-0.004311859607696533
GCN,7,37,0.2,random,12,-0.010023504495620728
GCN,7,37,0.2,random,13,-0.005925893783569336
GCN,7,37,0.2,random,14,-0.009047776460647583
GCN,7,37,0.2,random,15,-0.008862018585205078
GCN,7,37,0.2,random,16,-0.011055171489715576
GCN,7,37,0.2,random,17,-0.007850229740142822
GCN,7,37,0.2,random,18,-0.005253702402114868
GCN,7,37,0.2,random,19,-0.007003217935562134
GCN,87,11,0.05,gnnexplainer,-1,-0.0005710422992706299
GCN,87,11,0.05,random,0,0.00609549880027771
GCN,87,11,0.05,random,1,0.000490039587020874
GCN,87,11,0.05,random,2,-0.0049980878829956055
GCN,87,11,0.05,random,3,-0.005285054445266724
GCN,87,11,0.05,random,4,-0.0032350122928619385
GCN,87,11,0.05,random,5,0.0008084774017333984
GCN,87,11,0.05,random,6,0.0024946630001068115
GCN,87,11,0.05,random,7,0.002103865146636963
GCN,87,11,0.05,random,8,-0.0006396770477294922
GCN,87,11,0.05,random,9,-0.0008569061756134033
GCN,87,11,0.05,random,10,-0.0024777650833129883
GCN,87,11,0.05,random,11,-0.0023910105228424072
GCN,87,11,0.05,random,12,0.001834869384765625
GCN,87,11,0.05,random,13,-4.869699478149414e-05
GCN,87,11,0.05,random,14,0.0026361942291259766
GCN,87,11,0.05,random,15,-0.003116428852081299
GCN,87,11,0.05,random,16,-0.0019780397415161133
GCN,87,11,0.05,random,17,-0.005121171474456787
GCN,87,11,0.05,random,18,0.00139540433883667
GCN,87,11,0.05,random,19,0.00045165419578552246
GCN,87,11,0.1,gnnexplainer,-1,-0.003449380397796631
GCN,87,11,0.1,random,0,0.00690770149230957
GCN,87,11,0.1,random,1,-0.002299070358276367
GCN,87,11,0.1,random,2,-0.0006029605865478516
GCN,87,11,0.1,random,3,0.006735175848007202
GCN,87,11,0.1,random,4,0.0055959224700927734
GCN,87,11,0.1,random,5,0.0054683685302734375
GCN,87,11,0.1,random,6,-0.0015572607517242432
GCN,87,11,0.1,random,7,-0.0032331347465515137
GCN,87,11,0.1,random,8,0.0019372403621673584
GCN,87,11,0.1,random,9,0.0053754448890686035
GCN,87,11,0.1,random,10,0.0053469836711883545
GCN,87,11,0.1,random,11,0.00318068265914917
GCN,87,11,0.1,random,12,0.005761325359344482
GCN,87,11,0.1,random,13,-0.0016789436340332031
GCN,87,11,0.1,random,14,-0.010775238275527954
GCN,87,11,0.1,random,15,-0.004277735948562622
GCN,87,11,0.1,random,16,0.002756655216217041
GCN,87,11,0.1,random,17,-0.007289886474609375
GCN,87,11,0.1,random,18,0.009974807500839233
GCN,87,11,0.1,random,19,0.0017914772033691406
GCN,87,11,0.2,gnnexplainer,-1,-0.00044280290603637695
GCN,87,11,0.2,random,0,-0.003378748893737793
GCN,87,11,0.2,random,1,0.006378263235092163
GCN,87,11,0.2,random,2,0.0063994526863098145
GCN,87,11,0.2,random,3,-0.004058361053466797
GCN,87,11,0.2,random,4,0.009857267141342163
GCN,87,11,0.2,random,5,0.005561918020248413
GCN,87,11,0.2,random,6,-0.0012636184692382812
GCN,87,11,0.2,random,7,-0.003127962350845337
GCN,87,11,0.2,random,8,0.004402875900268555
GCN,87,11,0.2,random,9,-0.007007867097854614
GCN,87,11,0.2,random,10,-0.0031630098819732666
GCN,87,11,0.2,random,11,-0.00037792325019836426
GCN,87,11,0.2,random,12,-0.0018531382083892822
GCN,87,11,0.2,random,13,0.01529538631439209
GCN,87,11,0.2,random,14,0.0063629150390625
GCN,87,11,0.2,random,15,0.005249500274658203
GCN,87,11,0.2,random,16,0.0012177824974060059
GCN,87,11,0.2,random,17,0.00010150671005249023
GCN,87,11,0.2,random,18,0.008211225271224976
GCN,87,11,0.2,random,19,0.0020581483840942383
GCN,87,23,0.05,gnnexplainer,-1,0.005953311920166016
GCN,87,23,0.05,random,0,-0.001947164535522461
GCN,87,23,0.05,random,1,0.0004996955394744873
GCN,87,23,0.05,random,2,-0.00236549973487854
GCN,87,23,0.05,random,3,0.004902839660644531
GCN,87,23,0.05,random,4,0.0010094642639160156
GCN,87,23,0.05,random,5,0.007172584533691406
GCN,87,23,0.05,random,6,-0.002859175205230713
GCN,87,23,0.05,random,7,0.0047779083251953125
GCN,87,23,0.05,random,8,-0.0003243088722229004
GCN,87,23,0.05,random,9,0.0009548068046569824
GCN,87,23,0.05,random,10,0.0037634074687957764
GCN,87,23,0.05,random,11,0.0030549466609954834
GCN,87,23,0.05,random,12,0.001883000135421753
GCN,87,23,0.05,random,13,0.0002321004867553711
GCN,87,23,0.05,random,14,0.004472076892852783
GCN,87,23,0.05,random,15,-0.006089955568313599
GCN,87,23,0.05,random,16,0.005276501178741455
GCN,87,23,0.05,random,17,-4.458427429199219e-05
GCN,87,23,0.05,random,18,0.0031816959381103516
GCN,87,23,0.05,random,19,-0.00039011240005493164
GCN,87,23,0.1,gnnexplainer,-1,0.004537761211395264
GCN,87,23,0.1,random,0,-0.004917442798614502
GCN,87,23,0.1,random,1,-0.0002645552158355713
GCN,87,23,0.1,random,2,0.004543989896774292
GCN,87,23,0.1,random,3,-0.0014511346817016602
GCN,87,23,0.1,random,4,0.007232993841171265
GCN,87,23,0.1,random,5,-0.00033473968505859375
GCN,87,23,0.1,random,6,-0.005858689546585083
GCN,87,23,0.1,random,7,0.00482940673828125
GCN,87,23,0.1,random,8,-0.0012143850326538086
GCN,87,23,0.1,random,9,-0.002493143081665039
GCN,87,23,0.1,random,10,0.0010505616664886475
GCN,87,23,0.1,random,11,0.001357436180114746
GCN,87,23,0.1,random,12,0.004408329725265503
GCN,87,23,0.1,random,13,0.000895082950592041
GCN,87,23,0.1,random,14,0.002921551465988159
GCN,87,23,0.1,random,15,-0.0011588335037231445
GCN,87,23,0.1,random,16,0.003928273916244507
GCN,87,23,0.1,random,17,0.005723237991333008
GCN,87,23,0.1,random,18,-0.0008229315280914307
GCN,87,23,0.1,random,19,0.0037061870098114014
GCN,87,23,0.2,gnnexplainer,-1,0.008096069097518921
GCN,87,23,0.2,random,0,-0.007060050964355469
GCN,87,23,0.2,random,1,0.009213447570800781
GCN,87,23,0.2,random,2,-0.003954052925109863
GCN,87,23,0.2,random,3,-0.0055679380893707275
GCN,87,23,0.2,random,4,-0.0027538836002349854
GCN,87,23,0.2,random,5,0.0045719146728515625
GCN,87,23,0.2,random,6,-0.005538880825042725
GCN,87,23,0.2,random,7,0.007097601890563965
GCN,87,23,0.2,random,8,0.005834341049194336
GCN,87,23,0.2,random,9,0.00015228986740112305
GCN,87,23,0.2,random,10,-0.013000905513763428
GCN,87,23,0.2,random,11,-0.004183173179626465
GCN,87,23,0.2,random,12,-0.0012218356132507324
GCN,87,23,0.2,random,13,0.002900063991546631
GCN,87,23,0.2,random,14,0.004381418228149414
GCN,87,23,0.2,random,15,-0.0016153454780578613
GCN,87,23,0.2,random,16,-0.004797637462615967
GCN,87,23,0.2,random,17,0.0075851380825042725
GCN,87,23,0.2,random,18,0.01457977294921875
GCN,87,23,0.2,random,19,-0.0072518885135650635
GCN,87,37,0.05,gnnexplainer,-1,-0.005584269762039185
GCN,87,37,0.05,random,0,-0.0016255378723144531
GCN,87,37,0.05,random,1,0.00018510222434997559
GCN,87,37,0.05,random,2,0.0038944482803344727
GCN,87,37,0.05,random,3,-0.0013225376605987549
GCN,87,37,0.05,random,4,0.0006067454814910889
GCN,87,37,0.05,random,5,-0.00334852933883667
GCN,87,37,0.05,random,6,-0.009225130081176758
